기간,공장,공정코드,총_양품수량,총_생산수량,목표_총_생산량,양품수_기준_달성률(%),일일_목표량,운영일수
2024-08-16,A관(1공장),[80] 누수/규격검사,110849.0,111124.0,112903.0,98.18,112903.0,1
2024-08-16,C관(2공장),[10] 사출조립,661788.0,772116.0,742386.0,89.14,742386.0,1
2024-08-16,C관(2공장),[20] 분리,696587.0,822299.0,742386.0,93.83,742386.0,1
2024-08-16,C관(2공장),[45] 하이드레이션/전면검사,632255.0,632879.0,650698.0,97.17,650698.0,1
2024-08-16,C관(2공장),[80] 누수/규격검사,727470.0,730375.0,609677.0,119.32,609677.0,1
2024-08-16,S관(3공장),[10] 사출조립,205204.0,251320.0,183871.0,111.6,183871.0,1
2024-08-16,S관(3공장),[20] 분리,132202.0,170242.0,183871.0,71.9,183871.0,1
2024-08-16,S관(3공장),[45] 하이드레이션/전면검사,136465.0,137195.0,116759.0,116.88,116759.0,1
2024-08-16,S관(3공장),[80] 누수/규격검사,125486.0,125852.0,100645.0,124.68,100645.0,1
2024-08-17,A관(1공장),[10] 사출조립,438879.0,454833.0,197367.0,222.37,197367.0,1
2024-08-17,A관(1공장),[20] 분리,99978.0,136905.0,197367.0,50.66,197367.0,1
2024-08-17,A관(1공장),[45] 하이드레이션/전면검사,47523.0,47523.0,118500.0,40.1,118500.0,1
2024-08-17,A관(1공장),[80] 누수/규격검사,112534.0,114623.0,112903.0,99.67,112903.0,1
2024-08-17,C관(2공장),[10] 사출조립,860313.0,986210.0,742386.0,115.88,742386.0,1
2024-08-17,C관(2공장),[20] 분리,735014.0,866317.0,742386.0,99.01,742386.0,1
2024-08-17,C관(2공장),[45] 하이드레이션/전면검사,668395.0,669033.0,650698.0,102.72,650698.0,1
2024-08-17,C관(2공장),[80] 누수/규격검사,674710.0,680315.0,609677.0,110.67,609677.0,1
2024-08-17,S관(3공장),[10] 사출조립,153007.0,169032.0,183871.0,83.21,183871.0,1
2024-08-17,S관(3공장),[20] 분리,128854.0,162994.0,183871.0,70.08,183871.0,1
2024-08-17,S관(3공장),[45] 하이드레이션/전면검사,134910.0,137231.0,116759.0,115.55,116759.0,1
2024-08-17,S관(3공장),[80] 누수/규격검사,116976.0,117401.0,100645.0,116.23,100645.0,1
2024-08-18,A관(1공장),[10] 사출조립,349592.0,374430.0,197367.0,177.13,197367.0,1
2024-08-18,A관(1공장),[20] 분리,91816.0,128995.0,197367.0,46.52,197367.0,1
2024-08-18,A관(1공장),[45] 하이드레이션/전면검사,88461.0,88461.0,118500.0,74.65,118500.0,1
2024-08-18,A관(1공장),[80] 누수/규격검사,109550.0,110077.0,112903.0,97.03,112903.0,1
2024-08-18,C관(2공장),[10] 사출조립,749504.0,873297.0,742386.0,100.96,742386.0,1
2024-08-18,C관(2공장),[20] 분리,668339.0,798974.0,742386.0,90.03,742386.0,1
2024-08-18,C관(2공장),[45] 하이드레이션/전면검사,737973.0,738865.0,650698.0,113.41,650698.0,1
2024-08-18,C관(2공장),[80] 누수/규격검사,695135.0,702560.0,609677.0,114.02,609677.0,1
2024-08-18,S관(3공장),[10] 사출조립,182313.0,211914.0,183871.0,99.15,183871.0,1
2024-08-18,S관(3공장),[20] 분리,104497.0,129450.0,183871.0,56.83,183871.0,1
2024-08-18,S관(3공장),[45] 하이드레이션/전면검사,167365.0,168899.0,116759.0,143.34,116759.0,1
2024-08-18,S관(3공장),[80] 누수/규격검사,110957.0,111242.0,100645.0,110.25,100645.0,1
2024-08-19,A관(1공장),[10] 사출조립,268118.0,289854.0,197367.0,135.85,197367.0,1
2024-08-19,A관(1공장),[20] 분리,113612.0,148671.0,197367.0,57.56,197367.0,1
2024-08-19,A관(1공장),[45] 하이드레이션/전면검사,76862.0,78355.0,118500.0,64.86,118500.0,1
2024-08-19,A관(1공장),[80] 누수/규격검사,102552.0,104276.0,112903.0,90.83,112903.0,1
2024-08-19,C관(2공장),[10] 사출조립,604604.0,722505.0,742386.0,81.44,742386.0,1
2024-08-19,C관(2공장),[20] 분리,694009.0,855562.0,742386.0,93.48,742386.0,1
2024-08-19,C관(2공장),[45] 하이드레이션/전면검사,691945.0,696142.0,650698.0,106.34,650698.0,1
2024-08-19,C관(2공장),[80] 누수/규격검사,674100.0,679805.0,609677.0,110.57,609677.0,1
2024-08-19,S관(3공장),[10] 사출조립,121510.0,143876.0,183871.0,66.08,183871.0,1
2024-08-19,S관(3공장),[20] 분리,92130.0,125298.0,183871.0,50.11,183871.0,1
2024-08-19,S관(3공장),[45] 하이드레이션/전면검사,180355.0,182563.0,116759.0,154.47,116759.0,1
2024-08-19,S관(3공장),[80] 누수/규격검사,119855.0,124490.0,100645.0,119.09,100645.0,1
2024-08-20,A관(1공장),[10] 사출조립,347020.0,362771.0,197367.0,175.82,197367.0,1
2024-08-20,A관(1공장),[20] 분리,114004.0,150769.0,197367.0,57.76,197367.0,1
2024-08-20,A관(1공장),[45] 하이드레이션/전면검사,132488.0,132729.0,118500.0,111.8,118500.0,1
2024-08-20,A관(1공장),[80] 누수/규격검사,114418.0,114906.0,112903.0,101.34,112903.0,1
2024-08-20,C관(2공장),[10] 사출조립,635796.0,758034.0,742386.0,85.64,742386.0,1
2024-08-20,C관(2공장),[20] 분리,693088.0,847465.0,742386.0,93.36,742386.0,1
2024-08-20,C관(2공장),[45] 하이드레이션/전면검사,658105.0,658811.0,650698.0,101.14,650698.0,1
2024-08-20,C관(2공장),[80] 누수/규격검사,648260.0,651965.0,609677.0,106.33,609677.0,1
2024-08-20,S관(3공장),[10] 사출조립,172325.0,224254.0,183871.0,93.72,183871.0,1
2024-08-20,S관(3공장),[20] 분리,133759.0,168439.0,183871.0,72.75,183871.0,1
2024-08-20,S관(3공장),[45] 하이드레이션/전면검사,181735.0,182735.0,116759.0,155.65,116759.0,1
2024-08-20,S관(3공장),[80] 누수/규격검사,98268.0,99063.0,100645.0,97.64,100645.0,1
2024-08-21,A관(1공장),[10] 사출조립,309073.0,329448.0,197367.0,156.6,197367.0,1
2024-08-21,A관(1공장),[20] 분리,132442.0,175055.0,197367.0,67.1,197367.0,1
2024-08-21,A관(1공장),[45] 하이드레이션/전면검사,136017.0,136881.0,118500.0,114.78,118500.0,1
2024-08-21,A관(1공장),[80] 누수/규격검사,121747.0,122093.0,112903.0,107.83,112903.0,1
2024-08-21,C관(2공장),[10] 사출조립,631636.0,784562.0,742386.0,85.08,742386.0,1
2024-08-21,C관(2공장),[20] 분리,682668.0,836100.0,742386.0,91.96,742386.0,1
2024-08-21,C관(2공장),[45] 하이드레이션/전면검사,781700.0,782771.0,650698.0,120.13,650698.0,1
2024-08-21,C관(2공장),[80] 누수/규격검사,576540.0,581140.0,609677.0,94.56,609677.0,1
2024-08-21,S관(3공장),[10] 사출조립,136256.0,192068.0,183871.0,74.1,183871.0,1
2024-08-21,S관(3공장),[20] 분리,81424.0,124167.0,183871.0,44.28,183871.0,1
2024-08-21,S관(3공장),[45] 하이드레이션/전면검사,113045.0,114319.0,116759.0,96.82,116759.0,1
2024-08-21,S관(3공장),[80] 누수/규격검사,117526.0,120841.0,100645.0,116.77,100645.0,1
2024-08-22,A관(1공장),[10] 사출조립,384587.0,401192.0,197367.0,194.86,197367.0,1
2024-08-22,A관(1공장),[20] 분리,128867.0,168910.0,197367.0,65.29,197367.0,1
2024-08-22,A관(1공장),[45] 하이드레이션/전면검사,103824.0,103824.0,118500.0,87.62,118500.0,1
2024-08-22,A관(1공장),[80] 누수/규격검사,119881.0,120627.0,112903.0,106.18,112903.0,1
2024-08-22,C관(2공장),[10] 사출조립,828526.0,958789.0,742386.0,111.6,742386.0,1
2024-08-22,C관(2공장),[20] 분리,694719.0,847528.0,742386.0,93.58,742386.0,1
2024-08-22,C관(2공장),[45] 하이드레이션/전면검사,759905.0,760846.0,650698.0,116.78,650698.0,1
2024-08-22,C관(2공장),[80] 누수/규격검사,643875.0,645380.0,609677.0,105.61,609677.0,1
2024-08-22,S관(3공장),[10] 사출조립,259183.0,301362.0,183871.0,140.96,183871.0,1
2024-08-22,S관(3공장),[20] 분리,106535.0,146419.0,183871.0,57.94,183871.0,1
2024-08-22,S관(3공장),[45] 하이드레이션/전면검사,183940.0,185828.0,116759.0,157.54,116759.0,1
2024-08-22,S관(3공장),[80] 누수/규격검사,120314.0,120791.0,100645.0,119.54,100645.0,1
2024-08-23,A관(1공장),[10] 사출조립,330542.0,350290.0,197367.0,167.48,197367.0,1
2024-08-23,A관(1공장),[20] 분리,122103.0,161025.0,197367.0,61.87,197367.0,1
2024-08-23,A관(1공장),[45] 하이드레이션/전면검사,105194.0,106500.0,118500.0,88.77,118500.0,1
2024-08-23,A관(1공장),[80] 누수/규격검사,83106.0,85472.0,112903.0,73.61,112903.0,1
2024-08-23,C관(2공장),[10] 사출조립,830282.0,953263.0,742386.0,111.84,742386.0,1
2024-08-23,C관(2공장),[20] 분리,665289.0,797584.0,742386.0,89.61,742386.0,1
2024-08-23,C관(2공장),[45] 하이드레이션/전면검사,657475.0,658272.0,650698.0,101.04,650698.0,1
2024-08-23,C관(2공장),[80] 누수/규격검사,613700.0,619110.0,609677.0,100.66,609677.0,1
2024-08-23,S관(3공장),[10] 사출조립,178042.0,228345.0,183871.0,96.83,183871.0,1
2024-08-23,S관(3공장),[20] 분리,174528.0,243926.0,183871.0,94.92,183871.0,1
2024-08-23,S관(3공장),[45] 하이드레이션/전면검사,148075.0,149962.0,116759.0,126.82,116759.0,1
2024-08-23,S관(3공장),[80] 누수/규격검사,146240.0,147785.0,100645.0,145.3,100645.0,1
2024-08-24,A관(1공장),[10] 사출조립,241751.0,254599.0,197367.0,122.49,197367.0,1
2024-08-24,A관(1공장),[20] 분리,131374.0,171537.0,197367.0,66.56,197367.0,1
2024-08-24,A관(1공장),[45] 하이드레이션/전면검사,58421.0,58421.0,118500.0,49.3,118500.0,1
2024-08-24,A관(1공장),[80] 누수/규격검사,75146.0,75737.0,112903.0,66.56,112903.0,1
2024-08-24,C관(2공장),[10] 사출조립,863467.0,968511.0,742386.0,116.31,742386.0,1
2024-08-24,C관(2공장),[20] 분리,690240.0,829149.0,742386.0,92.98,742386.0,1
2024-08-24,C관(2공장),[45] 하이드레이션/전면검사,878830.0,879859.0,650698.0,135.06,650698.0,1
2024-08-24,C관(2공장),[80] 누수/규격검사,688395.0,696480.0,609677.0,112.91,609677.0,1
2024-08-24,S관(3공장),[10] 사출조립,222938.0,259237.0,183871.0,121.25,183871.0,1
2024-08-24,S관(3공장),[20] 분리,82580.0,90980.0,183871.0,44.91,183871.0,1
2024-08-24,S관(3공장),[45] 하이드레이션/전면검사,76115.0,76846.0,116759.0,65.19,116759.0,1
2024-08-24,S관(3공장),[80] 누수/규격검사,138329.0,140399.0,100645.0,137.44,100645.0,1
2024-08-25,A관(1공장),[10] 사출조립,353661.0,382354.0,197367.0,179.19,197367.0,1
2024-08-25,A관(1공장),[20] 분리,120438.0,158329.0,197367.0,61.02,197367.0,1
2024-08-25,A관(1공장),[45] 하이드레이션/전면검사,128659.0,128794.0,118500.0,108.57,118500.0,1
2024-08-25,A관(1공장),[80] 누수/규격검사,77284.0,78014.0,112903.0,68.45,112903.0,1
2024-08-25,C관(2공장),[10] 사출조립,803025.0,890506.0,742386.0,108.17,742386.0,1
2024-08-25,C관(2공장),[20] 분리,708643.0,859854.0,742386.0,95.45,742386.0,1
2024-08-25,C관(2공장),[45] 하이드레이션/전면검사,789485.0,791524.0,650698.0,121.33,650698.0,1
2024-08-25,C관(2공장),[80] 누수/규격검사,699020.0,704475.0,609677.0,114.65,609677.0,1
2024-08-25,S관(3공장),[10] 사출조립,338169.0,387170.0,183871.0,183.92,183871.0,1
2024-08-25,S관(3공장),[20] 분리,267374.0,324691.0,183871.0,145.41,183871.0,1
2024-08-25,S관(3공장),[45] 하이드레이션/전면검사,162640.0,163812.0,116759.0,139.3,116759.0,1
2024-08-25,S관(3공장),[80] 누수/규격검사,96803.0,97273.0,100645.0,96.18,100645.0,1
2024-08-26,A관(1공장),[10] 사출조립,303699.0,326838.0,197367.0,153.88,197367.0,1
2024-08-26,A관(1공장),[20] 분리,97641.0,131675.0,197367.0,49.47,197367.0,1
2024-08-26,A관(1공장),[45] 하이드레이션/전면검사,143514.0,143531.0,118500.0,121.11,118500.0,1
2024-08-26,A관(1공장),[80] 누수/규격검사,120388.0,121824.0,112903.0,106.63,112903.0,1
2024-08-26,C관(2공장),[10] 사출조립,735933.0,820429.0,742386.0,99.13,742386.0,1
2024-08-26,C관(2공장),[20] 분리,796563.0,975293.0,742386.0,107.3,742386.0,1
2024-08-26,C관(2공장),[45] 하이드레이션/전면검사,631635.0,632270.0,650698.0,97.07,650698.0,1
2024-08-26,C관(2공장),[80] 누수/규격검사,735515.0,741680.0,609677.0,120.64,609677.0,1
2024-08-26,S관(3공장),[10] 사출조립,152991.0,200203.0,183871.0,83.21,183871.0,1
2024-08-26,S관(3공장),[20] 분리,53313.0,82068.0,183871.0,28.99,183871.0,1
2024-08-26,S관(3공장),[45] 하이드레이션/전면검사,135715.0,136295.0,116759.0,116.24,116759.0,1
2024-08-26,S관(3공장),[80] 누수/규격검사,120970.0,122880.0,100645.0,120.19,100645.0,1
2024-08-27,A관(1공장),[10] 사출조립,268782.0,290152.0,197367.0,136.18,197367.0,1
2024-08-27,A관(1공장),[20] 분리,93908.0,124325.0,197367.0,47.58,197367.0,1
2024-08-27,A관(1공장),[45] 하이드레이션/전면검사,88444.0,88444.0,118500.0,74.64,118500.0,1
2024-08-27,A관(1공장),[80] 누수/규격검사,105029.0,105500.0,112903.0,93.03,112903.0,1
2024-08-27,C관(2공장),[10] 사출조립,726028.0,828705.0,742386.0,97.8,742386.0,1
2024-08-27,C관(2공장),[20] 분리,801159.0,973207.0,742386.0,107.92,742386.0,1
2024-08-27,C관(2공장),[45] 하이드레이션/전면검사,722590.0,726659.0,650698.0,111.05,650698.0,1
2024-08-27,C관(2공장),[80] 누수/규격검사,681450.0,687350.0,609677.0,111.77,609677.0,1
2024-08-27,S관(3공장),[10] 사출조립,172655.0,220401.0,183871.0,93.9,183871.0,1
2024-08-27,S관(3공장),[20] 분리,125516.0,171321.0,183871.0,68.26,183871.0,1
2024-08-27,S관(3공장),[45] 하이드레이션/전면검사,166585.0,167879.0,116759.0,142.67,116759.0,1
2024-08-27,S관(3공장),[80] 누수/규격검사,128864.0,131094.0,100645.0,128.04,100645.0,1
2024-08-28,A관(1공장),[10] 사출조립,355264.0,372312.0,197367.0,180.0,197367.0,1
2024-08-28,A관(1공장),[20] 분리,115399.0,144380.0,197367.0,58.47,197367.0,1
2024-08-28,A관(1공장),[45] 하이드레이션/전면검사,83157.0,83194.0,118500.0,70.17,118500.0,1
2024-08-28,A관(1공장),[80] 누수/규격검사,89788.0,89980.0,112903.0,79.53,112903.0,1
2024-08-28,C관(2공장),[10] 사출조립,616874.0,711695.0,742386.0,83.09,742386.0,1
2024-08-28,C관(2공장),[20] 분리,687059.0,813983.0,742386.0,92.55,742386.0,1
2024-08-28,C관(2공장),[45] 하이드레이션/전면검사,635070.0,635732.0,650698.0,97.6,650698.0,1
2024-08-28,C관(2공장),[80] 누수/규격검사,638055.0,639465.0,609677.0,104.65,609677.0,1
2024-08-28,S관(3공장),[10] 사출조립,263453.0,328692.0,183871.0,143.28,183871.0,1
2024-08-28,S관(3공장),[20] 분리,212738.0,286939.0,183871.0,115.7,183871.0,1
2024-08-28,S관(3공장),[45] 하이드레이션/전면검사,125005.0,125922.0,116759.0,107.06,116759.0,1
2024-08-28,S관(3공장),[80] 누수/규격검사,146040.0,146445.0,100645.0,145.1,100645.0,1
2024-08-29,A관(1공장),[10] 사출조립,250586.0,260568.0,197367.0,126.96,197367.0,1
2024-08-29,A관(1공장),[20] 분리,106016.0,136387.0,197367.0,53.72,197367.0,1
2024-08-29,A관(1공장),[45] 하이드레이션/전면검사,148564.0,148564.0,118500.0,125.37,118500.0,1
2024-08-29,A관(1공장),[80] 누수/규격검사,113266.0,114084.0,112903.0,100.32,112903.0,1
2024-08-29,C관(2공장),[10] 사출조립,708942.0,811015.0,742386.0,95.5,742386.0,1
2024-08-29,C관(2공장),[20] 분리,796871.0,956374.0,742386.0,107.34,742386.0,1
2024-08-29,C관(2공장),[45] 하이드레이션/전면검사,745910.0,751619.0,650698.0,114.63,650698.0,1
2024-08-29,C관(2공장),[80] 누수/규격검사,696300.0,701480.0,609677.0,114.21,609677.0,1
2024-08-29,S관(3공장),[10] 사출조립,181582.0,206793.0,183871.0,98.76,183871.0,1
2024-08-29,S관(3공장),[20] 분리,145047.0,207079.0,183871.0,78.89,183871.0,1
2024-08-29,S관(3공장),[45] 하이드레이션/전면검사,201205.0,202436.0,116759.0,172.33,116759.0,1
2024-08-29,S관(3공장),[80] 누수/규격검사,108509.0,108799.0,100645.0,107.81,100645.0,1
2024-08-30,A관(1공장),[10] 사출조립,162538.0,182847.0,197367.0,82.35,197367.0,1
2024-08-30,A관(1공장),[20] 분리,134469.0,175248.0,197367.0,68.13,197367.0,1
2024-08-30,A관(1공장),[45] 하이드레이션/전면검사,76186.0,76770.0,118500.0,64.29,118500.0,1
2024-08-30,A관(1공장),[80] 누수/규격검사,99190.0,101373.0,112903.0,87.85,112903.0,1
2024-08-30,C관(2공장),[10] 사출조립,773636.0,887079.0,742386.0,104.21,742386.0,1
2024-08-30,C관(2공장),[20] 분리,762469.0,928629.0,742386.0,102.71,742386.0,1
2024-08-30,C관(2공장),[45] 하이드레이션/전면검사,594391.0,596366.0,650698.0,91.35,650698.0,1
2024-08-30,C관(2공장),[80] 누수/규격검사,646790.0,651705.0,609677.0,106.09,609677.0,1
2024-08-30,S관(3공장),[10] 사출조립,95971.0,129320.0,183871.0,52.19,183871.0,1
2024-08-30,S관(3공장),[20] 분리,95248.0,141208.0,183871.0,51.8,183871.0,1
2024-08-30,S관(3공장),[45] 하이드레이션/전면검사,268330.0,270188.0,116759.0,229.82,116759.0,1
2024-08-30,S관(3공장),[80] 누수/규격검사,160093.0,161868.0,100645.0,159.07,100645.0,1
2024-08-31,A관(1공장),[10] 사출조립,243110.0,269928.0,197367.0,123.18,197367.0,1
2024-08-31,A관(1공장),[20] 분리,103166.0,133837.0,197367.0,52.27,197367.0,1
2024-08-31,A관(1공장),[45] 하이드레이션/전면검사,129030.0,129527.0,118500.0,108.89,118500.0,1
2024-08-31,A관(1공장),[80] 누수/규격검사,91954.0,96379.0,112903.0,81.45,112903.0,1
2024-08-31,C관(2공장),[10] 사출조립,719207.0,825503.0,742386.0,96.88,742386.0,1
2024-08-31,C관(2공장),[20] 분리,803636.0,967872.0,742386.0,108.25,742386.0,1
2024-08-31,C관(2공장),[45] 하이드레이션/전면검사,720895.0,723120.0,650698.0,110.79,650698.0,1
2024-08-31,C관(2공장),[80] 누수/규격검사,669960.0,673700.0,609677.0,109.89,609677.0,1
2024-08-31,S관(3공장),[10] 사출조립,177339.0,211413.0,183871.0,96.45,183871.0,1
2024-08-31,S관(3공장),[20] 분리,162378.0,206773.0,183871.0,88.31,183871.0,1
2024-08-31,S관(3공장),[45] 하이드레이션/전면검사,237910.0,239990.0,116759.0,203.76,116759.0,1
2024-08-31,S관(3공장),[80] 누수/규격검사,171995.0,175210.0,100645.0,170.89,100645.0,1
2024-09-01,A관(1공장),[10] 사출조립,226781.0,242162.0,197367.0,114.9,197367.0,1
2024-09-01,A관(1공장),[20] 분리,143840.0,183611.0,197367.0,72.88,197367.0,1
2024-09-01,A관(1공장),[45] 하이드레이션/전면검사,111424.0,111424.0,118500.0,94.03,118500.0,1
2024-09-01,A관(1공장),[80] 누수/규격검사,106136.0,107856.0,112903.0,94.01,112903.0,1
2024-09-01,C관(2공장),[10] 사출조립,754421.0,869653.0,742386.0,101.62,742386.0,1
2024-09-01,C관(2공장),[20] 분리,792337.0,968286.0,742386.0,106.73,742386.0,1
2024-09-01,C관(2공장),[45] 하이드레이션/전면검사,631251.0,638326.0,650698.0,97.01,650698.0,1
2024-09-01,C관(2공장),[80] 누수/규격검사,673441.0,679216.0,609677.0,110.46,609677.0,1
2024-09-01,S관(3공장),[10] 사출조립,153854.0,181449.0,183871.0,83.67,183871.0,1
2024-09-01,S관(3공장),[20] 분리,20665.0,28882.0,183871.0,11.24,183871.0,1
2024-09-01,S관(3공장),[45] 하이드레이션/전면검사,221910.0,223705.0,116759.0,190.06,116759.0,1
2024-09-01,S관(3공장),[80] 누수/규격검사,166665.0,167170.0,100645.0,165.6,100645.0,1
2024-09-02,A관(1공장),[10] 사출조립,219299.0,226585.0,197367.0,111.11,197367.0,1
2024-09-02,A관(1공장),[20] 분리,116996.0,147394.0,197367.0,59.28,197367.0,1
2024-09-02,A관(1공장),[45] 하이드레이션/전면검사,117947.0,117947.0,118500.0,99.53,118500.0,1
2024-09-02,A관(1공장),[80] 누수/규격검사,127544.0,130726.0,112903.0,112.97,112903.0,1
2024-09-02,C관(2공장),[10] 사출조립,844353.0,973867.0,742386.0,113.74,742386.0,1
2024-09-02,C관(2공장),[20] 분리,808930.0,972049.0,742386.0,108.96,742386.0,1
2024-09-02,C관(2공장),[45] 하이드레이션/전면검사,747770.0,752774.0,650698.0,114.92,650698.0,1
2024-09-02,C관(2공장),[80] 누수/규격검사,704142.0,710587.0,609677.0,115.49,609677.0,1
2024-09-02,S관(3공장),[10] 사출조립,219953.0,245416.0,183871.0,119.62,183871.0,1
2024-09-02,S관(3공장),[20] 분리,350748.0,434467.0,183871.0,190.76,183871.0,1
2024-09-02,S관(3공장),[45] 하이드레이션/전면검사,120885.0,122455.0,116759.0,103.53,116759.0,1
2024-09-02,S관(3공장),[80] 누수/규격검사,131015.0,131390.0,100645.0,130.18,100645.0,1
2024-09-03,A관(1공장),[10] 사출조립,223351.0,233794.0,197367.0,113.17,197367.0,1
2024-09-03,A관(1공장),[20] 분리,107916.0,139463.0,197367.0,54.68,197367.0,1
2024-09-03,A관(1공장),[45] 하이드레이션/전면검사,117041.0,117041.0,118500.0,98.77,118500.0,1
2024-09-03,A관(1공장),[80] 누수/규격검사,119351.0,119784.0,112903.0,105.71,112903.0,1
2024-09-03,C관(2공장),[10] 사출조립,835352.0,963124.0,742386.0,112.52,742386.0,1
2024-09-03,C관(2공장),[20] 분리,822139.0,988215.0,742386.0,110.74,742386.0,1
2024-09-03,C관(2공장),[45] 하이드레이션/전면검사,811855.0,818701.0,650698.0,124.77,650698.0,1
2024-09-03,C관(2공장),[80] 누수/규격검사,658365.0,668200.0,609677.0,107.99,609677.0,1
2024-09-03,S관(3공장),[10] 사출조립,117572.0,130336.0,183871.0,63.94,183871.0,1
2024-09-03,S관(3공장),[20] 분리,104217.0,146112.0,183871.0,56.68,183871.0,1
2024-09-03,S관(3공장),[45] 하이드레이션/전면검사,116595.0,117900.0,116759.0,99.86,116759.0,1
2024-09-03,S관(3공장),[80] 누수/규격검사,160302.0,160792.0,100645.0,159.27,100645.0,1
2024-09-04,A관(1공장),[10] 사출조립,208879.0,222966.0,197367.0,105.83,197367.0,1
2024-09-04,A관(1공장),[20] 분리,103445.0,138922.0,197367.0,52.41,197367.0,1
2024-09-04,A관(1공장),[45] 하이드레이션/전면검사,116093.0,116277.0,118500.0,97.97,118500.0,1
2024-09-04,A관(1공장),[80] 누수/규격검사,93209.0,93496.0,112903.0,82.56,112903.0,1
2024-09-04,C관(2공장),[10] 사출조립,706865.0,793949.0,742386.0,95.22,742386.0,1
2024-09-04,C관(2공장),[20] 분리,787421.0,938870.0,742386.0,106.07,742386.0,1
2024-09-04,C관(2공장),[45] 하이드레이션/전면검사,795415.0,803635.0,650698.0,122.24,650698.0,1
2024-09-04,C관(2공장),[80] 누수/규격검사,708380.0,719090.0,609677.0,116.19,609677.0,1
2024-09-04,S관(3공장),[10] 사출조립,200042.0,222261.0,183871.0,108.79,183871.0,1
2024-09-04,S관(3공장),[20] 분리,206639.0,260627.0,183871.0,112.38,183871.0,1
2024-09-04,S관(3공장),[45] 하이드레이션/전면검사,176490.0,177732.0,116759.0,151.16,116759.0,1
2024-09-04,S관(3공장),[80] 누수/규격검사,164955.0,166430.0,100645.0,163.9,100645.0,1
2024-09-05,A관(1공장),[10] 사출조립,252596.0,275191.0,197367.0,127.98,197367.0,1
2024-09-05,A관(1공장),[20] 분리,122164.0,145798.0,197367.0,61.9,197367.0,1
2024-09-05,A관(1공장),[45] 하이드레이션/전면검사,96867.0,102472.0,118500.0,81.74,118500.0,1
2024-09-05,A관(1공장),[80] 누수/규격검사,86912.0,87560.0,112903.0,76.98,112903.0,1
2024-09-05,C관(2공장),[10] 사출조립,731743.0,865922.0,742386.0,98.57,742386.0,1
2024-09-05,C관(2공장),[20] 분리,815988.0,947348.0,742386.0,109.91,742386.0,1
2024-09-05,C관(2공장),[45] 하이드레이션/전면검사,772505.0,773367.0,650698.0,118.72,650698.0,1
2024-09-05,C관(2공장),[80] 누수/규격검사,763535.0,768980.0,609677.0,125.24,609677.0,1
2024-09-05,S관(3공장),[10] 사출조립,198434.0,224998.0,183871.0,107.92,183871.0,1
2024-09-05,S관(3공장),[20] 분리,216058.0,274555.0,183871.0,117.51,183871.0,1
2024-09-05,S관(3공장),[45] 하이드레이션/전면검사,84490.0,85288.0,116759.0,72.36,116759.0,1
2024-09-05,S관(3공장),[80] 누수/규격검사,117087.0,117543.0,100645.0,116.34,100645.0,1
2024-09-06,A관(1공장),[10] 사출조립,304162.0,329506.0,197367.0,154.11,197367.0,1
2024-09-06,A관(1공장),[20] 분리,107567.0,131664.0,197367.0,54.5,197367.0,1
2024-09-06,A관(1공장),[45] 하이드레이션/전면검사,140999.0,141649.0,118500.0,118.99,118500.0,1
2024-09-06,A관(1공장),[80] 누수/규격검사,112636.0,113765.0,112903.0,99.76,112903.0,1
2024-09-06,C관(2공장),[10] 사출조립,773871.0,874313.0,742386.0,104.24,742386.0,1
2024-09-06,C관(2공장),[20] 분리,834901.0,979985.0,742386.0,112.46,742386.0,1
2024-09-06,C관(2공장),[45] 하이드레이션/전면검사,803359.0,804312.0,650698.0,123.46,650698.0,1
2024-09-06,C관(2공장),[80] 누수/규격검사,755165.0,764330.0,609677.0,123.86,609677.0,1
2024-09-06,S관(3공장),[10] 사출조립,105895.0,143168.0,183871.0,57.59,183871.0,1
2024-09-06,S관(3공장),[20] 분리,110259.0,140839.0,183871.0,59.97,183871.0,1
2024-09-06,S관(3공장),[45] 하이드레이션/전면검사,203185.0,204768.0,116759.0,174.02,116759.0,1
2024-09-06,S관(3공장),[80] 누수/규격검사,139964.0,140315.0,100645.0,139.07,100645.0,1
2024-09-07,A관(1공장),[10] 사출조립,261048.0,278585.0,197367.0,132.27,197367.0,1
2024-09-07,A관(1공장),[20] 분리,66375.0,87348.0,197367.0,33.63,197367.0,1
2024-09-07,A관(1공장),[45] 하이드레이션/전면검사,64317.0,64317.0,118500.0,54.28,118500.0,1
2024-09-07,A관(1공장),[80] 누수/규격검사,91588.0,91769.0,112903.0,81.12,112903.0,1
2024-09-07,C관(2공장),[10] 사출조립,601541.0,675571.0,742386.0,81.03,742386.0,1
2024-09-07,C관(2공장),[20] 분리,839903.0,1006369.0,742386.0,113.14,742386.0,1
2024-09-07,C관(2공장),[45] 하이드레이션/전면검사,1033875.0,1038876.0,650698.0,158.89,650698.0,1
2024-09-07,C관(2공장),[80] 누수/규격검사,711550.0,716955.0,609677.0,116.71,609677.0,1
2024-09-07,S관(3공장),[10] 사출조립,235502.0,248775.0,183871.0,128.08,183871.0,1
2024-09-07,S관(3공장),[20] 분리,210967.0,265186.0,183871.0,114.74,183871.0,1
2024-09-07,S관(3공장),[45] 하이드레이션/전면검사,80590.0,84014.0,116759.0,69.02,116759.0,1
2024-09-07,S관(3공장),[80] 누수/규격검사,131740.0,133965.0,100645.0,130.9,100645.0,1
